Area/12754 Pop/34.86270523071289
Area/9638 Pop/291.27716064453125
Area/16639 Pop/51.06735610961914
Area/8606 Pop/2663.731689453125
Area/12147 Pop/491.1146240234375
Area/1772 Pop/0.0
Area/14807 Pop/27.71280288696289
Area/266 Pop/0.0
Area/2641 Pop/5041.97509765625
Area/15156 Pop/97.88932037353516
Area/252 Pop/0.0
Area/3323 Pop/63.80634307861328
Area/9477 Pop/3002.805419921875
Area/15996 Pop/12.121864318847656
Area/12405 Pop/197.18923950195312
Area/18 Pop/0.0
Area/9240 Pop/1391.70263671875
Area/15005 Pop/39.553348541259766
Area/9924 Pop/260.5568542480469
Area/14670 Pop/11.816758155822754
Area/14739 Pop/789.1018676757812
Area/12798 Pop/179.94415283203125
Area/1724 Pop/9163.439453125
Area/10910 Pop/12.009660720825195
Area/16919 Pop/16.38552474975586
Area/15844 Pop/154.51242065429688
Area/2343 Pop/6282.29541015625
Area/2520 Pop/671.2080688476562
Area/15982 Pop/36.41496276855469
Area/11942 Pop/133.04783630371094
Area/16616 Pop/5.122929096221924
Area/4578 Pop/6181.10888671875
Area/7036 Pop/13957.6162109375
Area/9829 Pop/477.2127990722656
Area/6900 Pop/1562.553955078125
Area/8785 Pop/409.5913391113281
Area/12174 Pop/229.0289306640625
Area/9790 Pop/1028.9349365234375
Area/15244 Pop/163.57139587402344
Area/15302 Pop/49.189849853515625
Area/6181 Pop/1018.191162109375
Area/16764 Pop/35.99246597290039
Area/9779 Pop/530.9659423828125
Area/15363 Pop/73.83833312988281
Area/12288 Pop/794.464599609375
Area/2384 Pop/53.56897735595703
Area/10928 Pop/637.6876220703125
Area/13231 Pop/194.1795654296875
Area/4801 Pop/256.3852233886719
Area/14484 Pop/99.30132293701172
Area/4542 Pop/646.2837524414062
Area/14293 Pop/164.39254760742188
Area/5702 Pop/174.47056579589844
Area/12951 Pop/36.90499496459961
Area/16404 Pop/51.07182693481445
Area/16117 Pop/150.5142364501953
Area/9801 Pop/99.6605224609375
Area/260 Pop/0.0
Area/277 Pop/0.0
Area/10955 Pop/43.43004608154297
Area/13271 Pop/22.772048950195312
Area/1083 Pop/0.0
Area/8493 Pop/299.0317687988281
Area/4176 Pop/15169.55859375
Area/9866 Pop/41.96641159057617
Area/1682 Pop/1950.417236328125
Area/12218 Pop/255.5292510986328
Area/5027 Pop/210.7327423095703
Area/2127 Pop/27772.6328125
Area/2399 Pop/3272.284912109375
Area/15714 Pop/13.505396842956543
Area/10708 Pop/12.73731803894043
Area/5873 Pop/64.39192962646484
Area/5678 Pop/43.423587799072266
Area/14927 Pop/100.65348815917969
Area/8256 Pop/358.677978515625
Area/889 Pop/0.0
Area/13125 Pop/115.56489562988281
Area/2356 Pop/112.07294464111328
Area/14075 Pop/40.307437896728516
Area/2354 Pop/153.17994689941406
Area/15974 Pop/3966.0810546875
Area/14501 Pop/52.18818664550781
Area/2190 Pop/0.0
Area/14261 Pop/33.12961196899414
Area/16215 Pop/1.4743252992630005
Area/15401 Pop/18.83675193786621
Area/8756 Pop/2378.859130859375
Area/2803 Pop/0.0
Area/14901 Pop/62.659786224365234
Area/11368 Pop/34.38368606567383
Area/1592 Pop/1139.2913818359375
Area/11718 Pop/238.68280029296875
Area/13534 Pop/58.5509033203125
Area/10785 Pop/20.49566078186035
Area/7128 Pop/135.67196655273438
Area/13857 Pop/799.4217529296875
Area/1098 Pop/0.0
Area/2818 Pop/7637.3701171875
Area/16912 Pop/4.490751266479492
Area/519 Pop/0.0
Area/14072 Pop/92.03010559082031
Area/7899 Pop/152.41195678710938
Area/8245 Pop/1685.1348876953125
Area/4470 Pop/42.55622482299805
Area/6187 Pop/720.126708984375
Area/14344 Pop/103.40342712402344
Area/5269 Pop/3350.119873046875
Area/3559 Pop/2972.863037109375
Area/7329 Pop/458.5043640136719
Area/9149 Pop/233.64894104003906
Area/10104 Pop/72.93286895751953
Area/5960 Pop/1409.2861328125
Area/12233 Pop/49.54782485961914
Area/8700 Pop/297.5670166015625
Area/13461 Pop/23.732118606567383
Area/3755 Pop/16490.5625
Area/2099 Pop/305.9149475097656
Area/4562 Pop/1365.60107421875
Area/9082 Pop/191.3920135498047
Area/6364 Pop/5209.6376953125
Area/7234 Pop/518.3971557617188
Area/6383 Pop/415.4916687011719
Area/4076 Pop/3881.50537109375
Area/803 Pop/0.0
Area/2657 Pop/2054.6552734375
Area/1904 Pop/3745.5849609375
Area/15943 Pop/405.2108459472656
Area/7484 Pop/1770.0072021484375
Area/17221 Pop/8.287717819213867
Area/16691 Pop/73.74999237060547
Area/2365 Pop/722.7432250976562
Area/11581 Pop/32.21909713745117
Area/881 Pop/0.0
Area/6625 Pop/136.05941772460938
Area/3657 Pop/3702.9736328125
Area/9735 Pop/211.68862915039062
Area/102 Pop/0.0
Area/3966 Pop/6419.45703125
Area/2482 Pop/70.99898529052734
Area/7612 Pop/595.44384765625
Area/13285 Pop/407.1278381347656
Area/2570 Pop/295.2595520019531
Area/2538 Pop/5208.3486328125
Area/6537 Pop/191.88563537597656
Area/8285 Pop/458.79742431640625
Area/2550 Pop/6349.89404296875
Area/8100 Pop/341.93902587890625
Area/3975 Pop/5604.3017578125
Area/11619 Pop/283.06842041015625
Area/4662 Pop/2529.48291015625
Area/8633 Pop/569.983642578125
Area/3421 Pop/2177.53564453125
Area/9604 Pop/1689.0416259765625
Area/15507 Pop/10.720195770263672
Area/3338 Pop/19645.484375
Area/1552 Pop/7.153167724609375
Area/13747 Pop/73.72478485107422
Area/201 Pop/0.0
Area/3594 Pop/8133.07177734375
Area/2223 Pop/29983.376953125
Area/16551 Pop/41.55283737182617
Area/1596 Pop/9293.859375
Area/13528 Pop/813.3792724609375
Area/6036 Pop/1564.71875
Area/11058 Pop/47.45703887939453
Area/1174 Pop/8843.2919921875
Area/15161 Pop/43.733489990234375
Area/10907 Pop/68.43529510498047
Area/7615 Pop/5491.306640625
Area/9203 Pop/79.6105728149414
Area/2823 Pop/1056.017578125
Area/13363 Pop/40.41877746582031
Area/2652 Pop/2591.20849609375
Area/565 Pop/0.0
Area/4006 Pop/561.1785888671875
Area/855 Pop/2105.46875
Area/15773 Pop/51.75156784057617
Area/14897 Pop/50.730594635009766
Area/11070 Pop/188.6903076171875
Area/12251 Pop/570.3365478515625
Area/9904 Pop/62.42822265625
Area/8543 Pop/1486.653564453125
Area/15316 Pop/31.45616340637207
Area/10590 Pop/1375.1893310546875
Area/4053 Pop/308.25933837890625
Area/1122 Pop/0.0
Area/14265 Pop/40.60810470581055
Area/13150 Pop/16.126718521118164
Area/13080 Pop/189.38526916503906
Area/13506 Pop/78.12264251708984
Area/15399 Pop/31.920019149780273
Area/10248 Pop/1272.0006103515625
Area/15509 Pop/16.38055419921875
Area/6869 Pop/1408.1988525390625
Area/390 Pop/0.0
Area/5822 Pop/328.9254150390625
Area/9733 Pop/183.17332458496094
Area/2582 Pop/48.008514404296875
Area/11734 Pop/99.30353546142578
Area/15497 Pop/48.86936569213867
Area/11778 Pop/24.07597541809082
Area/4975 Pop/605.8015747070312
Area/1767 Pop/0.0
Area/8608 Pop/5400.29296875
Area/13476 Pop/51.987674713134766
Area/4949 Pop/1362.68701171875
Area/11162 Pop/30.066368103027344
Area/5526 Pop/329.5780029296875
Area/658 Pop/0.0
Area/14482 Pop/40.89674377441406
Area/11674 Pop/19.05210304260254
Area/6856 Pop/2813.53955078125
Area/7025 Pop/139.39846801757812
Area/3115 Pop/81.2382583618164
Area/9213 Pop/7320.87158203125
Area/11513 Pop/229.56973266601562
Area/8848 Pop/327.875
Area/12929 Pop/193.32522583007812
Area/17132 Pop/25.644115447998047
Area/15307 Pop/39.93340301513672
Area/12967 Pop/69.27836608886719
Area/10620 Pop/673.4652099609375
Area/14294 Pop/132.79833984375
Area/1272 Pop/13127.234375
Area/12702 Pop/46.990421295166016
Area/2122 Pop/21151.888671875
Area/3632 Pop/414.7775573730469
Area/144 Pop/0.0
Area/15396 Pop/102.577880859375
Area/5061 Pop/991.5090942382812
Area/13519 Pop/134.97300720214844
Area/14732 Pop/166.23097229003906
Area/6724 Pop/3495.1552734375
Area/9748 Pop/152.644287109375
Area/732 Pop/0.0
Area/13011 Pop/58.294151306152344
Area/9831 Pop/147.8031463623047
Area/3480 Pop/3505.8759765625
Area/12172 Pop/559.0927124023438
Area/15571 Pop/39.74734878540039
Area/1750 Pop/1266.7845458984375
Area/2293 Pop/0.0
Area/743 Pop/0.0
Area/13186 Pop/155.34921264648438
Area/3018 Pop/2283.025390625
Area/3198 Pop/376.78094482421875
Area/14714 Pop/153.2604217529297
Area/335 Pop/0.0
Area/11653 Pop/76.6805648803711
Area/8994 Pop/111.86873626708984
Area/10546 Pop/265.6134338378906
Area/9274 Pop/660.074462890625
Area/2442 Pop/3729.318115234375
Area/14561 Pop/48.74085998535156
Area/2438 Pop/2567.986328125
Area/11291 Pop/52.576786041259766
Area/5641 Pop/671.0291748046875
Area/9247 Pop/190.63677978515625
Area/9135 Pop/1325.7099609375
Area/10588 Pop/265.84259033203125
Area/9121 Pop/250.44216918945312
Area/14141 Pop/1007.2578125
Area/12770 Pop/123.80079650878906
Area/13180 Pop/297.5486145019531
Area/9812 Pop/1001.7180786132812
Area/6688 Pop/3906.460205078125
Area/4822 Pop/1325.9324951171875
Area/9589 Pop/1090.7828369140625
Area/1621 Pop/13538.8134765625
Area/8596 Pop/257.017333984375
Area/15296 Pop/17.869720458984375
Area/1769 Pop/0.0
Area/6651 Pop/515.074462890625
Area/7433 Pop/226.08692932128906
Area/12125 Pop/47.912967681884766
Area/5502 Pop/142.13658142089844
Area/10749 Pop/68.96247863769531
Area/17007 Pop/34.08589172363281
Area/10441 Pop/214.32188415527344
Area/8506 Pop/4139.1259765625
Area/12165 Pop/272.951171875
Area/2700 Pop/2.686565399169922
Area/5455 Pop/166.4180450439453
Area/4376 Pop/11597.0634765625
Area/11939 Pop/295.9877014160156
Area/15600 Pop/46.901710510253906
Area/6487 Pop/1400.907470703125
Area/5363 Pop/66.41847229003906
Area/5379 Pop/75.67054748535156
Area/2759 Pop/5689.51953125
Area/16428 Pop/3.5618672370910645
Area/7911 Pop/10617.2294921875
Area/4332 Pop/3356.246337890625
Area/11139 Pop/287.7448425292969
Area/8124 Pop/11567.9609375
Area/14258 Pop/20.231502532958984
Area/9702 Pop/285.5215148925781
Area/1130 Pop/626.4315185546875
Area/1979 Pop/0.0
Area/14671 Pop/12.50823974609375
Area/11312 Pop/22.720436096191406
Area/6940 Pop/958.3596801757812
Area/6079 Pop/772.8180541992188
Area/10353 Pop/384.5698547363281
Area/2478 Pop/51.622074127197266
Area/11667 Pop/153.3006134033203
Area/11742 Pop/34.46853256225586
Area/15428 Pop/31.24060821533203
Area/11725 Pop/186.77220153808594
Area/14166 Pop/74.83778381347656
Area/8765 Pop/1067.6900634765625
Area/12887 Pop/235.3617706298828
Area/326 Pop/654.9067993164062
Area/13168 Pop/23.418413162231445
Area/16713 Pop/24.202363967895508
Area/8940 Pop/162.78182983398438
Area/3232 Pop/8341.859375
Area/6744 Pop/553.8436279296875
Area/1968 Pop/1494.550537109375
Area/11588 Pop/288.3857727050781
Area/15997 Pop/21.058265686035156
Area/10056 Pop/106.7923812866211
Area/44 Pop/0.0
Area/717 Pop/56.5051155090332
Area/1166 Pop/22324.41015625
Area/7950 Pop/163.80677795410156
Area/1585 Pop/6023.0244140625
Area/13869 Pop/80.5564956665039
Area/4138 Pop/5682.77001953125
Area/15155 Pop/118.1904296875
Area/9161 Pop/319.69622802734375
Area/2736 Pop/22497.560546875
Area/6852 Pop/860.3870239257812
Area/9772 Pop/136.36843872070312
Area/7391 Pop/8567.6357421875
Area/15461 Pop/149.29808044433594
Area/6466 Pop/4204.47802734375
Area/12082 Pop/421.503662109375
Area/3659 Pop/3583.6552734375
Area/175 Pop/0.0
Area/12618 Pop/171.65811157226562
Area/10095 Pop/1140.36083984375
Area/9476 Pop/3429.076416015625
Area/6660 Pop/5147.87109375
Area/16137 Pop/18.395503997802734
Area/832 Pop/0.0
Area/11230 Pop/8.676169395446777
Area/4515 Pop/7392.486328125
Area/2488 Pop/129.14137268066406
Area/11843 Pop/75.97772979736328
Area/539 Pop/9108.205078125
Area/156 Pop/0.0
Area/5537 Pop/387.76104736328125
Area/1549 Pop/63.44721984863281
Area/12962 Pop/66.92967224121094
Area/16683 Pop/28.77419662475586
Area/13670 Pop/27.110074996948242
Area/10672 Pop/63.03145217895508
Area/15964 Pop/141.20278930664062
Area/5884 Pop/43.29526901245117
Area/13426 Pop/343.0085754394531
Area/9502 Pop/335.6422424316406
Area/6515 Pop/2699.833740234375
Area/5109 Pop/3104.46142578125
Area/10848 Pop/49.50967788696289
Area/12879 Pop/80.2774658203125
Area/15946 Pop/48.75334548950195
Area/7553 Pop/245.6742706298828
Area/15254 Pop/667.6497192382812
Area/9925 Pop/577.6444091796875
Area/10754 Pop/182.2843780517578
Area/6007 Pop/173.72271728515625
Area/6262 Pop/8433.4638671875
Area/14819 Pop/138.11199951171875
Area/7492 Pop/11676.6796875
Area/10052 Pop/96.58700561523438
Area/11845 Pop/51.55570983886719
Area/14275 Pop/148.5665283203125
Area/10101 Pop/363.2946472167969
Area/10531 Pop/9.980822563171387
Area/3200 Pop/814.2329711914062
Area/16207 Pop/3.6050994396209717
Area/4344 Pop/1323.3377685546875
Area/3965 Pop/9368.4345703125
Area/10684 Pop/7.069546699523926
Area/16721 Pop/10.779290199279785
Area/13722 Pop/566.785888671875
Area/2412 Pop/2346.01220703125
Area/4527 Pop/1082.3822021484375
Area/15014 Pop/25.90955924987793
Area/14563 Pop/24.2506160736084
Area/1887 Pop/1727.9293212890625
Area/13802 Pop/227.36427307128906
Area/17032 Pop/11.996747970581055
Area/4717 Pop/642.4781494140625
Area/2493 Pop/0.7706542611122131
Area/4588 Pop/1645.0426025390625
Area/16963 Pop/79.18270111083984
Area/12475 Pop/34.468685150146484
Area/5169 Pop/653.0364379882812
Area/13424 Pop/660.198486328125
Area/13279 Pop/141.7115936279297
Area/6342 Pop/98.7196044921875
Area/16441 Pop/10.411124229431152
Area/174 Pop/0.0
Area/7379 Pop/1077.9053955078125
Area/17078 Pop/170.4318389892578
Area/7623 Pop/2306.89404296875
Area/6597 Pop/576.4786376953125
Area/4302 Pop/3294.738525390625
Area/1843 Pop/0.0
Area/5533 Pop/4861.85009765625
Area/1963 Pop/504.39453125
Area/13243 Pop/28.63802719116211
Area/182 Pop/0.0
Area/11530 Pop/61.86448669433594
Area/12640 Pop/127.49517822265625
Area/6337 Pop/163.14520263671875
Area/6645 Pop/237.54653930664062
Area/10311 Pop/302.2426452636719
Area/155 Pop/0.0
Area/736 Pop/0.0
Area/8392 Pop/636.1635131835938
Area/15445 Pop/54.10285949707031
Area/3604 Pop/1710.1624755859375
Area/7772 Pop/117.84527587890625
Area/5567 Pop/75.60926818847656
Area/389 Pop/0.0
Area/9881 Pop/346.91363525390625
Area/8712 Pop/1980.6790771484375
Area/13022 Pop/113.5538101196289
Area/7924 Pop/5250.68359375
Area/15300 Pop/30.148839950561523
Area/16196 Pop/31.827539443969727
Area/3751 Pop/15339.681640625
Area/8587 Pop/177.60411071777344
Area/15025 Pop/51.215660095214844
Area/10374 Pop/15.727384567260742
Area/3946 Pop/452.3076171875
Area/7007 Pop/3453.27392578125
Area/15093 Pop/44.51613998413086
Area/13388 Pop/822.783447265625
Area/13093 Pop/570.7474975585938
Area/1780 Pop/15025.8359375
Area/16375 Pop/39.424678802490234
Area/11232 Pop/36.53921127319336
Area/1253 Pop/0.0
Area/16781 Pop/20.041784286499023
Area/16228 Pop/4.956128120422363
Area/15987 Pop/44.771392822265625
Area/10044 Pop/96.22706604003906
Area/4325 Pop/713.997314453125
Area/2605 Pop/2700.332275390625
Area/1687 Pop/9016.6494140625
Area/13360 Pop/14.06821346282959
Area/15132 Pop/50.88702392578125
Area/12988 Pop/2402.341064453125
Area/16206 Pop/1.5284727811813354
Area/1574 Pop/32979.0703125
Area/16181 Pop/524.3358154296875
Area/954 Pop/9994.798828125
Area/1670 Pop/0.0
Area/10819 Pop/180.63095092773438
Area/1533 Pop/0.0
Area/2863 Pop/4203.4111328125
Area/13136 Pop/63.66656494140625
Area/15860 Pop/182.7929229736328
Area/13594 Pop/444.52490234375
Area/1301 Pop/0.0
Area/16007 Pop/17.815414428710938
Area/5397 Pop/164.25369262695312
Area/1440 Pop/488.7503356933594
Area/4762 Pop/1008.3240966796875
Area/6707 Pop/383.65704345703125
Area/6641 Pop/486.88153076171875
Area/14279 Pop/244.2572784423828
Area/4936 Pop/8616.2451171875
Area/1431 Pop/0.0
Area/5430 Pop/1922.7161865234375
Area/13608 Pop/40.243743896484375
Area/8491 Pop/175.28379821777344
Area/9664 Pop/121.32642364501953
Area/2929 Pop/676.4173583984375
Area/1609 Pop/3137.185302734375
Area/15334 Pop/53.73998260498047
Area/6824 Pop/2384.8701171875
Area/14465 Pop/17.406723022460938
Area/16675 Pop/28.10073471069336
Area/16366 Pop/28.23870849609375
Area/4960 Pop/1470.5595703125
Area/11965 Pop/449.8807678222656
Area/6034 Pop/1631.0654296875
Area/13621 Pop/560.2073974609375
Area/13549 Pop/132.83059692382812
Area/12122 Pop/39.32600021362305
Area/662 Pop/0.0
Area/3279 Pop/9613.955078125
Area/5138 Pop/1127.266357421875
Area/2333 Pop/11283.7197265625
Area/1036 Pop/32.38048553466797
Area/8559 Pop/732.3740844726562
Area/5359 Pop/64.51949310302734
Area/12638 Pop/166.26295471191406
Area/14036 Pop/938.9020385742188
Area/10652 Pop/113.2034683227539
Area/10279 Pop/51.80375671386719
Area/12830 Pop/28.62001609802246
Area/12319 Pop/389.5621032714844
Area/15890 Pop/12.975533485412598
Area/17066 Pop/38.80134582519531
Area/3315 Pop/345.5460205078125
Area/1444 Pop/0.0
Area/4105 Pop/288.2110900878906
Area/17053 Pop/0.0
Area/16209 Pop/6.294748306274414
Area/3129 Pop/16280.3720703125
Area/17056 Pop/13.321928977966309
Area/14181 Pop/80.41410064697266
Area/4303 Pop/4173.56787109375
Area/14991 Pop/73.44068908691406
Area/2871 Pop/2509.195068359375
Area/15123 Pop/35.81630325317383
Area/15196 Pop/32.21587371826172
Area/14244 Pop/611.0061645507812
Area/8925 Pop/688.0911254882812
Area/2245 Pop/144.7228240966797
Area/16089 Pop/41.891441345214844
Area/3496 Pop/8319.2255859375
Area/11892 Pop/52.236698150634766
Area/8010 Pop/2010.2916259765625
Area/13867 Pop/31.09611701965332
Area/7714 Pop/1001.90576171875
Area/3209 Pop/86.61734008789062
Area/13709 Pop/76.23343658447266
Area/323 Pop/0.0
Area/7840 Pop/715.27734375
Area/5276 Pop/82.44213104248047
Area/3897 Pop/1074.1983642578125
Area/17157 Pop/0.0
Area/10541 Pop/161.1298828125
Area/9572 Pop/606.7122802734375
Area/719 Pop/78.41614532470703
Area/2874 Pop/3300.50927734375
Area/2971 Pop/2782.617919921875
Area/10524 Pop/34.027408599853516
Area/13253 Pop/12.4285888671875
Area/10677 Pop/26.194936752319336
Area/10383 Pop/54.97068786621094
Area/12166 Pop/199.0587615966797
Area/5451 Pop/450.70867919921875
Area/6088 Pop/123.14340209960938
Area/12495 Pop/106.48544311523438
Area/17125 Pop/19.31761360168457
Area/16685 Pop/30.435699462890625
Area/12846 Pop/33.36127471923828
Area/4509 Pop/4975.2939453125
Area/7598 Pop/5593.18798828125
Area/12106 Pop/202.79783630371094
Area/6511 Pop/686.0557861328125
Area/15722 Pop/29.97725486755371
Area/16217 Pop/10.504172325134277
Area/10891 Pop/18.620498657226562
Area/7276 Pop/320.899658203125
Area/16622 Pop/2.2774531841278076
Area/8565 Pop/460.5063781738281
Area/15243 Pop/139.8001708984375
Area/13159 Pop/30.92186164855957
Area/11035 Pop/251.8354034423828
Area/12889 Pop/122.913818359375
Area/12296 Pop/57.544952392578125
Area/15857 Pop/72.10054779052734
Area/14728 Pop/238.70875549316406
Area/9508 Pop/424.4852600097656
Area/15801 Pop/19.343000411987305
Area/3626 Pop/759.8786010742188
Area/16851 Pop/7.525116920471191
Area/3061 Pop/27237.7265625
Area/8603 Pop/1937.519287109375
Area/14446 Pop/37.51499557495117
Area/8189 Pop/29507.1796875
Area/10010 Pop/42.4147834777832
Area/9187 Pop/430.7518615722656
Area/15811 Pop/23.377994537353516
Area/14401 Pop/240.9576416015625
Area/4175 Pop/14083.6103515625
Area/1788 Pop/1053.035400390625
Area/8275 Pop/81.07461547851562
Area/1163 Pop/21226.94140625
Area/9615 Pop/258.19097900390625
Area/7861 Pop/120.36351776123047
Area/16942 Pop/25.162158966064453
Area/13020 Pop/93.7767105102539
Area/16528 Pop/0.6631811857223511
Area/13033 Pop/77.0923843383789
Area/15090 Pop/24.46738052368164
Area/9318 Pop/1819.0142822265625
Area/10420 Pop/26.93098258972168
Area/11343 Pop/103.87466430664062
Area/1712 Pop/2218.165283203125
Area/17129 Pop/14.554905891418457
Area/9892 Pop/1519.6519775390625
Area/2516 Pop/1880.118408203125
Area/3322 Pop/129.3347930908203
Area/559 Pop/0.0
Area/7080 Pop/13540.765625
Area/16411 Pop/0.5473296642303467
Area/3840 Pop/1258.743408203125
Area/1141 Pop/70.3305435180664
Area/1337 Pop/765.1522827148438
Area/5177 Pop/227.7937774658203
Area/4816 Pop/1170.8792724609375
Area/12768 Pop/102.34520721435547
Area/10431 Pop/44.33367156982422
Area/8212 Pop/274.75555419921875
Area/12582 Pop/25.660966873168945
Area/6040 Pop/1684.789306640625
Area/761 Pop/3496.37255859375
Area/3513 Pop/2827.830078125
Area/4190 Pop/553.0807495117188
Area/11282 Pop/54.96844482421875
Area/11294 Pop/88.39580535888672
Area/8188 Pop/14607.05078125
Area/9296 Pop/548.830322265625
Area/3845 Pop/524.9414672851562
Area/11668 Pop/131.54177856445312
Area/9242 Pop/441.4358215332031
Area/1197 Pop/0.0
Area/3515 Pop/1656.4710693359375
Area/3831 Pop/6606.619140625
Area/16717 Pop/20.62245750427246
Area/5253 Pop/119.19334411621094
Area/629 Pop/0.0
Area/10365 Pop/30.632646560668945
Area/14953 Pop/36.8303337097168
Area/16740 Pop/0.0
Area/9883 Pop/498.2521057128906
Area/17228 Pop/13.144451141357422
Area/3902 Pop/688.6350708007812
Area/17195 Pop/19.424171447753906
Area/3773 Pop/616.7881469726562
Area/8777 Pop/327.6337890625
Area/7628 Pop/461.77606201171875
Area/9774 Pop/60.636451721191406
Area/17241 Pop/0.4523899555206299
Area/1651 Pop/0.0
Area/4706 Pop/4212.68408203125
Area/455 Pop/0.0
Area/15056 Pop/48.02560043334961
Area/6571 Pop/4883.31884765625
Area/8239 Pop/790.8724975585938
Area/819 Pop/57.576053619384766
Area/3664 Pop/1146.7354736328125
Area/10391 Pop/40.351280212402344
Area/7480 Pop/1302.8814697265625
Area/10644 Pop/59.625274658203125
Area/14821 Pop/204.35858154296875
Area/4584 Pop/8529.720703125
Area/8280 Pop/62.118858337402344
Area/380 Pop/0.0
Area/2844 Pop/10468.876953125
Area/3002 Pop/661.920166015625
Area/11994 Pop/51.29987716674805
Area/12850 Pop/66.09278106689453
Area/3134 Pop/708.0800170898438
Area/8850 Pop/482.8258056640625
Area/895 Pop/0.0
Area/16380 Pop/39.66817092895508
Area/7519 Pop/774.5411376953125
Area/153 Pop/0.0
Area/13714 Pop/43.65908432006836
Area/13106 Pop/373.3768310546875
Area/11944 Pop/142.26461791992188
Area/3675 Pop/3148.30810546875
Area/13395 Pop/39.33416748046875
Area/4051 Pop/237.29037475585938
Area/6815 Pop/647.2684326171875
Area/11770 Pop/285.7972717285156
Area/16550 Pop/49.9677619934082
Area/2054 Pop/1266.71875
Area/14031 Pop/84.2139892578125
Area/4835 Pop/4465.009765625
Area/13478 Pop/90.71195983886719
Area/6624 Pop/240.6904296875
Area/2955 Pop/7569.1767578125
Area/3620 Pop/1276.615478515625
Area/7084 Pop/7510.46875
Area/2167 Pop/91.48648834228516
Area/218 Pop/0.0
Area/17203 Pop/35.55014419555664
Area/10745 Pop/30.878469467163086
Area/12838 Pop/22.391931533813477
Area/1983 Pop/296.8560791015625
Area/9728 Pop/107.47650909423828
Area/15912 Pop/147.17823791503906
Area/10152 Pop/44.90132141113281
Area/6100 Pop/241.6307373046875
Area/12226 Pop/100.60601806640625
Area/16540 Pop/14.796529769897461
Area/15297 Pop/15.694040298461914
Area/15045 Pop/398.0946044921875
Area/6904 Pop/2389.6474609375
Area/11727 Pop/141.01080322265625
Area/10106 Pop/160.0353240966797
Area/4563 Pop/1057.4422607421875
Area/16490 Pop/261.94036865234375
Area/15740 Pop/146.09046936035156
Area/13681 Pop/31.984127044677734
Area/312 Pop/0.0
Area/10266 Pop/19.609010696411133
Area/2862 Pop/4106.41259765625
Area/11405 Pop/197.2015838623047
Area/16867 Pop/97.94961547851562
Area/6616 Pop/530.7535400390625
Area/298 Pop/33.04008102416992
Area/948 Pop/0.0
Area/8728 Pop/1140.6378173828125
Area/12720 Pop/346.057373046875
Area/6914 Pop/300.2110290527344
Area/14448 Pop/38.146541595458984
Area/5453 Pop/232.33457946777344
Area/13532 Pop/117.87239837646484
Area/7796 Pop/220.874755859375
Area/13288 Pop/125.26074981689453
Area/13021 Pop/106.91928100585938
Area/15487 Pop/14.48973274230957
Area/9977 Pop/30.835771560668945
Area/108 Pop/0.0
Area/733 Pop/0.0
Area/10700 Pop/53.991817474365234
Area/12827 Pop/74.19123840332031
Area/2337 Pop/3968.80078125
Area/2849 Pop/2928.513916015625
Area/5442 Pop/178.16273498535156
Area/7816 Pop/1329.3839111328125
Area/1305 Pop/9181.4912109375
Area/13014 Pop/35.84148025512695
Area/12258 Pop/560.46533203125
Area/11594 Pop/172.72607421875
Area/7808 Pop/4076.09033203125
Area/10566 Pop/97.2589111328125
Area/12881 Pop/145.18853759765625
Area/11731 Pop/223.26153564453125
Area/5487 Pop/53.152992248535156
Area/630 Pop/0.0
Area/11073 Pop/76.23533630371094
Area/7941 Pop/1041.599853515625
Area/13915 Pop/55.8109245300293
Area/13529 Pop/741.2587280273438
Area/7820 Pop/2989.19384765625
Area/524 Pop/0.0
Area/12544 Pop/28.242712020874023
Area/6575 Pop/5531.029296875
Area/9607 Pop/176.64279174804688
Area/7566 Pop/5285.13623046875
Area/2411 Pop/600.6082763671875
Area/3550 Pop/2108.1630859375
Area/625 Pop/0.0
Area/11765 Pop/189.49600219726562
Area/9491 Pop/800.0382690429688
Area/13145 Pop/24.276395797729492
Area/15903 Pop/17.111757278442383
Area/5243 Pop/1375.5767822265625
Area/7136 Pop/533.904052734375
Area/9005 Pop/7042.080078125
Area/6867 Pop/3725.4794921875
Area/17072 Pop/63.999271392822266
Area/4513 Pop/9811.8564453125
Area/15382 Pop/28.921730041503906
Area/2120 Pop/12893.9072265625
Area/10007 Pop/55.04901885986328
Area/15651 Pop/67.36671447753906
Area/2911 Pop/1.239098072052002
Area/4130 Pop/1784.251953125
Area/10163 Pop/24.24127197265625
Area/5790 Pop/129.00408935546875
Area/7528 Pop/1325.9892578125
Area/4752 Pop/435.329345703125
Area/12295 Pop/82.62890625
Area/13620 Pop/1077.59765625
Area/2239 Pop/4283.71240234375
Area/2316 Pop/2099.839599609375
Area/8687 Pop/396.88800048828125
Area/7577 Pop/1681.2152099609375
Area/1114 Pop/0.0
Area/7476 Pop/706.72314453125
Area/6111 Pop/145.65118408203125
Area/7226 Pop/423.8437194824219
Area/14038 Pop/3774.474609375
Area/1247 Pop/0.0
Area/12778 Pop/225.22085571289062
Area/11660 Pop/107.4822998046875
Area/3075 Pop/6834.001953125
Area/4647 Pop/339.9324951171875
Area/13390 Pop/206.95310974121094
Area/14222 Pop/533.6304931640625
Area/15579 Pop/17.5114688873291
Area/10186 Pop/64.53257751464844
Area/4621 Pop/3739.531494140625
