Area/1172 Pop/3465.9052734375
Area/1278 Pop/6378.59912109375
Area/2147 Pop/36029.921875
Area/4681 Pop/261.1075134277344
Area/2843 Pop/1927.80517578125
Area/590 Pop/1323.23486328125
Area/409 Pop/1699.0330810546875
Area/4130 Pop/989.5892333984375
Area/2017 Pop/13020.142578125
Area/5105 Pop/-99999.0
Area/1084 Pop/1102.4222412109375
Area/1942 Pop/1198.04150390625
Area/4289 Pop/423.7986755371094
Area/482 Pop/1147.3765869140625
Area/3129 Pop/4919.7119140625
Area/3263 Pop/99.79950714111328
Area/4245 Pop/1401.3389892578125
Area/4050 Pop/12661.890625
Area/2419 Pop/2233.033447265625
Area/2922 Pop/3919.668212890625
Area/4925 Pop/63.12523651123047
Area/3158 Pop/27701.416015625
Area/1047 Pop/3055.7197265625
Area/1184 Pop/2861.2412109375
Area/3304 Pop/3420.03662109375
Area/2918 Pop/4937.4423828125
Area/4622 Pop/10331.0224609375
Area/4092 Pop/-99999.0
Area/106 Pop/3822.9912109375
Area/2091 Pop/2385.436279296875
Area/4967 Pop/1544.0899658203125
Area/3597 Pop/-99999.0
Area/4451 Pop/-99999.0
Area/3811 Pop/6513.68408203125
Area/3355 Pop/-99999.0
Area/3045 Pop/2875.273681640625
Area/2218 Pop/37571.93359375
Area/3209 Pop/1227.627197265625
Area/599 Pop/7158.8984375
Area/3205 Pop/2275.595458984375
Area/955 Pop/4079.4140625
Area/2477 Pop/15008.5458984375
Area/4348 Pop/2041.3892822265625
Area/4658 Pop/5735.65283203125
Area/292 Pop/6691.142578125
Area/1615 Pop/1885.92138671875
Area/1229 Pop/1338.7752685546875
Area/3867 Pop/1071.676513671875
Area/897 Pop/3648.406982421875
Area/4372 Pop/576.4219970703125
Area/894 Pop/933.5784301757812
Area/2339 Pop/5122.51123046875
Area/1039 Pop/6986.99267578125
Area/3261 Pop/3764.20361328125
Area/4177 Pop/-99999.0
Area/2368 Pop/1425.3865966796875
Area/3431 Pop/-99999.0
Area/1339 Pop/3554.14013671875
Area/1119 Pop/3627.746826171875
Area/5082 Pop/-99999.0
Area/4006 Pop/-99999.0
Area/3392 Pop/6276.3935546875
Area/62 Pop/566.4765014648438
Area/95 Pop/6029.93505859375
Area/808 Pop/3582.155517578125
Area/3658 Pop/11541.0263671875
Area/4463 Pop/750.8861083984375
Area/3725 Pop/4004.101806640625
Area/1156 Pop/1656.107666015625
Area/3653 Pop/13760.1953125
Area/4295 Pop/1221.2867431640625
Area/1382 Pop/16004.068359375
Area/3155 Pop/29660.65234375
Area/4109 Pop/511.5016174316406
Area/1951 Pop/4529.17041015625
Area/534 Pop/891.6421508789062
Area/3100 Pop/-99999.0
Area/2733 Pop/58678.10546875
Area/4236 Pop/2312.8251953125
Area/2802 Pop/13170.265625
Area/261 Pop/1727.80029296875
Area/3332 Pop/174.112060546875
Area/2887 Pop/7472.17041015625
Area/3150 Pop/10008.98828125
Area/3596 Pop/-99999.0
Area/3979 Pop/4268.64013671875
Area/448 Pop/1427.9302978515625
Area/4524 Pop/-99999.0
Area/4744 Pop/458.7447509765625
Area/1137 Pop/2455.768798828125
Area/153 Pop/485.4997253417969
Area/1573 Pop/5841.06005859375
Area/3572 Pop/7736.26025390625
Area/4054 Pop/1796.5760498046875
Area/1721 Pop/4619.52001953125
Area/1420 Pop/2058.9189453125
Area/1982 Pop/10791.873046875
Area/3357 Pop/-99999.0
Area/346 Pop/2988.284423828125
Area/2741 Pop/117746.8125
Area/215 Pop/2822.8818359375
Area/3062 Pop/25040.705078125
Area/1544 Pop/12593.0048828125
Area/2945 Pop/5740.18212890625
Area/4859 Pop/-99999.0
Area/3515 Pop/-99999.0
Area/2558 Pop/37427.1875
Area/1740 Pop/7560.9619140625
Area/618 Pop/1288.1837158203125
Area/830 Pop/1041.8985595703125
Area/899 Pop/1201.168212890625
Area/1345 Pop/1988.989501953125
Area/2024 Pop/3051.2451171875
Area/256 Pop/2080.572265625
Area/494 Pop/1147.5120849609375
Area/288 Pop/12086.625
Area/1907 Pop/1132.0179443359375
Area/490 Pop/620.798583984375
Area/2259 Pop/8203.9736328125
Area/1941 Pop/1246.9547119140625
Area/3691 Pop/913.985107421875
Area/2646 Pop/21647.87109375
Area/624 Pop/9340.1181640625
Area/474 Pop/657.3255615234375
Area/2789 Pop/3617.0224609375
Area/254 Pop/1023.3809814453125
Area/4090 Pop/-99999.0
Area/2576 Pop/41619.43359375
Area/888 Pop/4296.82568359375
Area/600 Pop/3806.9296875
Area/1417 Pop/2237.21728515625
Area/4068 Pop/3967.2744140625
Area/4634 Pop/1036.125732421875
Area/2601 Pop/-99999.0
Area/3627 Pop/554.4218139648438
Area/98 Pop/2521.058349609375
Area/1034 Pop/2959.56298828125
Area/4889 Pop/585.5365600585938
Area/1049 Pop/5445.66650390625
Area/5247 Pop/-99999.0
Area/4056 Pop/770.9168090820312
Area/2447 Pop/964.1222534179688
Area/3732 Pop/11521.8583984375
Area/614 Pop/1101.1971435546875
Area/857 Pop/505.8409729003906
Area/3654 Pop/19966.84375
Area/4745 Pop/-99999.0
Area/1136 Pop/3736.15625
Area/2944 Pop/3982.677978515625
Area/5241 Pop/-99999.0
Area/4387 Pop/7171.3505859375
Area/4446 Pop/-99999.0
Area/1557 Pop/9283.1767578125
Area/3382 Pop/6223.0205078125
Area/4796 Pop/1433.027099609375
Area/1233 Pop/13696.2890625
Area/5068 Pop/1288.36181640625
Area/4563 Pop/3241.91064453125
Area/3342 Pop/2181.947998046875
Area/2917 Pop/5505.03564453125
Area/3489 Pop/23352.1796875
Area/1805 Pop/6596.22802734375
Area/3512 Pop/77.47782897949219
Area/5185 Pop/-99999.0
Area/1913 Pop/290.41998291015625
Area/4725 Pop/2681.8466796875
Area/2423 Pop/3089.09375
Area/3115 Pop/6412.31640625
Area/2564 Pop/22910.072265625
Area/2874 Pop/2270.474853515625
Area/4687 Pop/-99999.0
Area/2570 Pop/10042.1435546875
Area/2708 Pop/7992.392578125
Area/4260 Pop/-99999.0
Area/205 Pop/9374.572265625
Area/2416 Pop/4431.60498046875
Area/1503 Pop/1196.8148193359375
Area/5261 Pop/-99999.0
Area/2269 Pop/1405.0736083984375
Area/2854 Pop/-99999.0
Area/2965 Pop/4011.195556640625
Area/4388 Pop/8799.3271484375
Area/5019 Pop/-99999.0
Area/2401 Pop/22729.80078125
Area/585 Pop/2551.74755859375
Area/2875 Pop/2694.483642578125
Area/2018 Pop/9584.7216796875
Area/4540 Pop/1486.749755859375
Area/775 Pop/1109.1705322265625
Area/5259 Pop/-99999.0
Area/4566 Pop/1859.92578125
Area/2466 Pop/4806.20556640625
Area/1559 Pop/16277.853515625
Area/3409 Pop/56874.25
Area/3989 Pop/11607.71484375
Area/63 Pop/987.9935302734375
Area/1142 Pop/1845.7186279296875
Area/2807 Pop/32598.048828125
Area/1496 Pop/689.4246826171875
Area/39 Pop/4154.982421875
Area/257 Pop/4034.181884765625
Area/453 Pop/1862.7822265625
Area/1147 Pop/4315.81787109375
Area/3250 Pop/1568.763671875
Area/1591 Pop/4767.158203125
Area/2140 Pop/32040.783203125
Area/4672 Pop/-99999.0
Area/4613 Pop/-99999.0
Area/25 Pop/610.5142211914062
Area/4491 Pop/4682.96533203125
Area/5100 Pop/-99999.0
Area/4609 Pop/-99999.0
Area/475 Pop/696.2800903320312
Area/4408 Pop/22246.544921875
Area/313 Pop/513.3359985351562
Area/1884 Pop/27861.716796875
Area/175 Pop/577.6182250976562
Area/2241 Pop/16531.037109375
Area/3686 Pop/-99999.0
Area/3445 Pop/701.9994506835938
Area/1945 Pop/1833.841064453125
Area/418 Pop/683.2391967773438
Area/5266 Pop/-99999.0
Area/2550 Pop/6709.07763671875
Area/2824 Pop/33360.7109375
Area/344 Pop/876.2810668945312
Area/3608 Pop/1145.9761962890625
Area/3279 Pop/1350.9881591796875
Area/4865 Pop/-99999.0
Area/3748 Pop/1552.118896484375
Area/477 Pop/2215.64501953125
Area/3777 Pop/614.2897338867188
Area/5249 Pop/-99999.0
Area/2665 Pop/463.5242614746094
Area/5086 Pop/-99999.0
Area/2264 Pop/2801.387451171875
Area/2669 Pop/2280.12158203125
Area/3121 Pop/2172.137451171875
Area/2041 Pop/2391.493896484375
Area/4208 Pop/680.2762451171875
Area/331 Pop/2119.129638671875
Area/4639 Pop/1404.8671875
Area/4998 Pop/-99999.0
Area/3383 Pop/2983.30029296875
Area/3638 Pop/2315.861572265625
Area/4096 Pop/-99999.0
Area/5277 Pop/-99999.0
Area/896 Pop/855.7804565429688
Area/2319 Pop/9826.6748046875
Area/1023 Pop/3141.88671875
Area/4086 Pop/-99999.0
Area/5233 Pop/480.2766418457031
Area/3683 Pop/-99999.0
Area/2720 Pop/30933.859375
Area/3540 Pop/2836.3359375
Area/1566 Pop/4571.57373046875
Area/56 Pop/938.5399169921875
Area/3057 Pop/18042.21484375
Area/661 Pop/5700.84521484375
Area/889 Pop/4846.31201171875
Area/221 Pop/973.2971801757812
Area/1415 Pop/8809.8251953125
Area/1576 Pop/220.11117553710938
Area/2380 Pop/2308.358154296875
Area/492 Pop/2349.31591796875
Area/4837 Pop/-99999.0
Area/697 Pop/3977.150146484375
Area/3697 Pop/220.55987548828125
Area/3221 Pop/5527.67626953125
Area/930 Pop/1057.5150146484375
Area/1211 Pop/10398.994140625
Area/4528 Pop/-99999.0
Area/4165 Pop/150.31100463867188
Area/2205 Pop/6428.76806640625
Area/3864 Pop/591.5571899414062
Area/4357 Pop/545.8551635742188
Area/5027 Pop/-99999.0
Area/1875 Pop/2523.646240234375
Area/3087 Pop/2589.041748046875
Area/2548 Pop/3416.76220703125
Area/1551 Pop/13637.9462890625
Area/3609 Pop/426.35076904296875
Area/754 Pop/5606.0927734375
Area/5271 Pop/-99999.0
Area/3194 Pop/2563.205322265625
Area/4736 Pop/836.7711181640625
Area/184 Pop/19995.314453125
Area/815 Pop/1246.06396484375
Area/4301 Pop/4852.490234375
Area/5070 Pop/1801.9580078125
Area/4242 Pop/866.14599609375
Area/4421 Pop/-99999.0
Area/4428 Pop/-99999.0
Area/4882 Pop/6511.576171875
Area/4205 Pop/550.2362670898438
Area/4041 Pop/819.0588989257812
Area/978 Pop/2481.446044921875
Area/4122 Pop/1246.938232421875
Area/1095 Pop/474.4606628417969
Area/2878 Pop/7799.52197265625
Area/3284 Pop/2074.77978515625
Area/2827 Pop/34755.1796875
Area/2533 Pop/5327.29833984375
Area/2898 Pop/92902.1015625
Area/4701 Pop/-99999.0
Area/4108 Pop/912.2777709960938
Area/1459 Pop/12388.841796875
Area/5214 Pop/293.3309326171875
Area/3622 Pop/745.2939453125
Area/1103 Pop/1111.20166015625
Area/735 Pop/784.788330078125
Area/501 Pop/5082.583984375
Area/3456 Pop/3828.6611328125
Area/2121 Pop/3048.415283203125
Area/403 Pop/839.9442138671875
Area/5280 Pop/945.9232788085938
Area/3453 Pop/2205.243408203125
Area/3606 Pop/1636.8428955078125
Area/171 Pop/1783.5316162109375
Area/2566 Pop/41853.64453125
Area/3300 Pop/3153.063232421875
Area/4881 Pop/763.2476806640625
Area/307 Pop/558.19921875
Area/3774 Pop/1590.617431640625
Area/516 Pop/4984.86328125
Area/6 Pop/573.9485473632812
Area/3868 Pop/752.72705078125
Area/446 Pop/1684.28173828125
Area/1120 Pop/7848.8037109375
Area/2032 Pop/1152.9390869140625
Area/3490 Pop/33824.5859375
Area/4924 Pop/75.59771728515625
Area/82 Pop/599.3341674804688
Area/627 Pop/5087.60302734375
Area/1724 Pop/8169.22802734375
Area/2644 Pop/37331.15234375
Area/2217 Pop/24648.240234375
Area/3851 Pop/-99999.0
Area/3676 Pop/417.4951477050781
Area/2985 Pop/33538.703125
Area/626 Pop/7574.29443359375
Area/1981 Pop/14449.5126953125
Area/1510 Pop/47.19300842285156
Area/663 Pop/5777.2744140625
Area/4538 Pop/2203.878662109375
Area/5078 Pop/-99999.0
Area/2758 Pop/2774.96142578125
Area/2921 Pop/3869.76220703125
Area/3948 Pop/351.55596923828125
Area/4481 Pop/1859.244384765625
Area/1090 Pop/1125.9892578125
Area/4612 Pop/-99999.0
Area/1513 Pop/9547.712890625
Area/2591 Pop/3966.885986328125
Area/411 Pop/789.218017578125
Area/3058 Pop/16574.130859375
Area/4490 Pop/3994.018310546875
Area/2216 Pop/1086.9583740234375
Area/3782 Pop/1131.282470703125
Area/5097 Pop/-99999.0
Area/3613 Pop/164.10386657714844
Area/2515 Pop/-99999.0
Area/4529 Pop/-99999.0
Area/4883 Pop/10018.08203125
Area/1348 Pop/3140.94189453125
Area/3018 Pop/-99999.0
Area/3491 Pop/2659.564697265625
Area/2647 Pop/17153.896484375
Area/4537 Pop/4479.59228515625
Area/273 Pop/3008.183349609375
Area/3657 Pop/9455.7421875
Area/4282 Pop/-99999.0
Area/1299 Pop/14443.8115234375
Area/1122 Pop/7246.39794921875
Area/1785 Pop/2849.1484375
Area/3372 Pop/2053.138916015625
Area/4360 Pop/-99999.0
Area/1583 Pop/2650.972900390625
Area/3418 Pop/635.6138305664062
Area/5041 Pop/670.5256958007812
Area/3675 Pop/2686.05126953125
Area/819 Pop/924.8189086914062
Area/2939 Pop/-99999.0
Area/4668 Pop/-99999.0
Area/4374 Pop/286.7372741699219
Area/2971 Pop/17800.400390625
Area/5079 Pop/-99999.0
Area/4407 Pop/5219.37109375
Area/58 Pop/1708.6875
Area/4864 Pop/-99999.0
Area/4134 Pop/10124.0478515625
Area/1071 Pop/765.8916015625
Area/103 Pop/1122.5809326171875
Area/1372 Pop/5729.177734375
Area/2346 Pop/9445.3232421875
Area/1871 Pop/3441.638427734375
Area/2883 Pop/3589.3232421875
Area/571 Pop/3560.570556640625
Area/3297 Pop/2577.803466796875
Area/3440 Pop/284.8098449707031
Area/279 Pop/1201.8643798828125
Area/1186 Pop/2339.50390625
Area/3459 Pop/709.8463134765625
Area/793 Pop/4371.11328125
Area/643 Pop/520.591552734375
Area/3593 Pop/1369.654052734375
Area/1663 Pop/1725.526611328125
Area/4919 Pop/-99999.0
Area/4660 Pop/4643.68603515625
Area/4901 Pop/999.1806030273438
Area/3711 Pop/3152.037109375
Area/4575 Pop/3923.634521484375
Area/2272 Pop/822.3308715820312
Area/1848 Pop/4133.32861328125
Area/4181 Pop/-99999.0
Area/5164 Pop/-99999.0
Area/5140 Pop/292.4611511230469
Area/2082 Pop/518.07861328125
Area/836 Pop/1752.345458984375
Area/2509 Pop/4027.66796875
Area/977 Pop/3591.436767578125
Area/2954 Pop/4447.9619140625
Area/3721 Pop/1770.8455810546875
Area/1938 Pop/3826.9130859375
Area/4986 Pop/1791.6956787109375
Area/3426 Pop/1292.220458984375
Area/2088 Pop/4055.5732421875
Area/2126 Pop/3421.115234375
Area/3569 Pop/19440.9921875
Area/3775 Pop/718.4514770507812
Area/4568 Pop/1295.175048828125
Area/3520 Pop/-99999.0
Area/943 Pop/3317.239013671875
Area/96 Pop/9131.4189453125
Area/3640 Pop/2676.471435546875
Area/1665 Pop/1858.581298828125
Area/2225 Pop/25044.166015625
Area/4580 Pop/-99999.0
Area/3405 Pop/18329.05078125
Area/1672 Pop/2034.3238525390625
Area/102 Pop/2224.72265625
Area/4233 Pop/1687.4342041015625
Area/2597 Pop/2138.715087890625
Area/4914 Pop/-99999.0
Area/4584 Pop/-99999.0
Area/3566 Pop/5664.310546875
Area/1123 Pop/9638.2216796875
Area/2441 Pop/414.50872802734375
Area/2198 Pop/6310.9140625
Area/705 Pop/1819.7408447265625
Area/3956 Pop/1214.600830078125
Area/3908 Pop/6727.46337890625
Area/1053 Pop/2480.056884765625
Area/2030 Pop/3717.1953125
Area/557 Pop/1248.6580810546875
Area/948 Pop/2654.2705078125
Area/1648 Pop/7560.47119140625
Area/3168 Pop/14416.751953125
Area/3648 Pop/5873.29638671875
Area/1499 Pop/2432.76513671875
Area/1958 Pop/1293.4595947265625
Area/2227 Pop/22115.39453125
Area/761 Pop/2203.085205078125
Area/5176 Pop/-99999.0
Area/876 Pop/4220.576171875
Area/4201 Pop/285.9361877441406
Area/4219 Pop/6156.00146484375
Area/2817 Pop/70713.375
Area/2079 Pop/1707.4639892578125
Area/2434 Pop/-99999.0
Area/4590 Pop/6.036852836608887
Area/4806 Pop/1028.4102783203125
Area/4082 Pop/984.3594360351562
Area/1321 Pop/1365.7257080078125
Area/2526 Pop/920.05712890625
Area/2717 Pop/9639.3681640625
Area/2891 Pop/24529.84375
Area/3265 Pop/-99999.0
Area/3890 Pop/623.5641479492188
Area/768 Pop/2804.78271484375
Area/1593 Pop/1842.06103515625
Area/758 Pop/617.5355224609375
Area/3124 Pop/867.8541870117188
Area/3708 Pop/622.9096069335938
Area/3066 Pop/8014.67529296875
Area/4067 Pop/3740.6845703125
Area/4507 Pop/-99999.0
Area/3976 Pop/1174.283935546875
Area/4243 Pop/1101.3216552734375
Area/2695 Pop/1135.9365234375
Area/1116 Pop/4582.5341796875
Area/3010 Pop/3491.154541015625
Area/343 Pop/583.9109497070312
Area/137 Pop/733.7245483398438
Area/4632 Pop/5050.8955078125
Area/4227 Pop/1172.111328125
Area/2938 Pop/-99999.0
Area/4471 Pop/2797.9599609375
Area/526 Pop/3132.75390625
Area/3538 Pop/2662.174560546875
Area/4167 Pop/-99999.0
Area/302 Pop/1456.5208740234375
Area/1650 Pop/6542.46337890625
Area/3557 Pop/2313.271240234375
Area/2622 Pop/5149.16357421875
Area/1633 Pop/17898.796875
Area/4395 Pop/2969.9384765625
Area/3769 Pop/-99999.0
Area/4868 Pop/-99999.0
Area/3061 Pop/25713.70703125
Area/71 Pop/414.3028564453125
Area/2826 Pop/24664.455078125
Area/2422 Pop/4638.45361328125
Area/1659 Pop/2776.87353515625
Area/4380 Pop/717.6892700195312
Area/1914 Pop/238.98866271972656
Area/3485 Pop/15458.712890625
Area/1140 Pop/7484.68701171875
Area/3854 Pop/86.60665893554688
Area/3463 Pop/4473.96484375
Area/4759 Pop/137.7655487060547
Area/1824 Pop/1295.2410888671875
Area/1577 Pop/132.65048217773438
Area/2070 Pop/38111.4765625
Area/3371 Pop/2655.064208984375
Area/4976 Pop/584.2291870117188
Area/809 Pop/998.0300903320312
Area/3475 Pop/9299.8203125
Area/1141 Pop/3779.010986328125
Area/4281 Pop/-99999.0
Area/3034 Pop/6054.89453125
Area/708 Pop/7324.990234375
Area/1000 Pop/841.112060546875
Area/3032 Pop/4582.62255859375
Area/606 Pop/3092.543701171875
Area/3195 Pop/4142.49267578125
Area/512 Pop/3767.29736328125
Area/1649 Pop/7821.8515625
Area/2287 Pop/2889.264404296875
Area/4614 Pop/-99999.0
Area/1028 Pop/2452.384521484375
Area/4748 Pop/-99999.0
Area/1484 Pop/7705.4111328125
Area/4770 Pop/-99999.0
Area/3289 Pop/2548.832275390625
Area/4912 Pop/-99999.0
Area/2059 Pop/16492.451171875
Area/2278 Pop/574.3236694335938
Area/1773 Pop/531.2315673828125
Area/756 Pop/383.87518310546875
Area/1713 Pop/10970.9814453125
Area/4631 Pop/6299.0732421875
Area/5250 Pop/-99999.0
Area/2537 Pop/2168.919677734375
Area/4539 Pop/2239.174072265625
Area/1673 Pop/3198.514892578125
Area/846 Pop/1046.19970703125
Area/993 Pop/462.8467712402344
Area/3359 Pop/-99999.0
Area/5151 Pop/1475.479736328125
Area/3973 Pop/898.2105712890625
Area/5058 Pop/467.934326171875
Area/493 Pop/3565.823974609375
Area/3911 Pop/15057.9033203125
Area/5161 Pop/-99999.0
Area/2413 Pop/3275.57080078125
Area/2775 Pop/1127.797119140625
Area/5102 Pop/-99999.0
Area/4789 Pop/9274.224609375
Area/1395 Pop/4670.85302734375
Area/5059 Pop/606.8455200195312
Area/1248 Pop/2390.20556640625
Area/972 Pop/6031.17431640625
Area/4797 Pop/1920.8570556640625
Area/4723 Pop/1496.0953369140625
Area/3750 Pop/5798.162109375
Area/2021 Pop/5567.57177734375
Area/538 Pop/3128.176513671875
Area/1719 Pop/25600.107421875
Area/290 Pop/16297.64453125
Area/1835 Pop/3793.36474609375
Area/5138 Pop/493.4211730957031
Area/2029 Pop/2518.463623046875
Area/1167 Pop/2188.632568359375
Area/4077 Pop/1224.26123046875
Area/4144 Pop/1100.2357177734375
Area/2155 Pop/13453.8671875
Area/3586 Pop/5305.64990234375
Area/3064 Pop/10784.4521484375
Area/3839 Pop/1614.7679443359375
Area/2397 Pop/55152.3359375
Area/3529 Pop/538.2626953125
Area/333 Pop/1780.998046875
Area/426 Pop/979.0892944335938
Area/674 Pop/465.2894287109375
Area/3543 Pop/673.900390625
Area/3888 Pop/2974.610107421875
Area/658 Pop/1803.82666015625
Area/2976 Pop/20786.212890625
Area/4305 Pop/2924.11962890625
Area/4616 Pop/-99999.0
Area/2694 Pop/1902.3704833984375
Area/2610 Pop/1305.69384765625
Area/182 Pop/5966.5
Area/1627 Pop/7262.4765625
Area/869 Pop/2645.62109375
Area/2633 Pop/10368.529296875
Area/2606 Pop/408.8522033691406
Area/622 Pop/3743.189453125
Area/408 Pop/1311.6656494140625
Area/1200 Pop/4401.736328125
Area/469 Pop/5132.73486328125
Area/5147 Pop/1819.7606201171875
Area/2358 Pop/815.0631713867188
Area/2456 Pop/4216.77783203125
Area/1075 Pop/1475.12255859375
Area/107 Pop/3070.24365234375
Area/2158 Pop/4991.96142578125
Area/4630 Pop/3787.0263671875
Area/3549 Pop/7266.26611328125
Area/1271 Pop/1005.414306640625
Area/669 Pop/7237.79296875
Area/3928 Pop/-99999.0
Area/770 Pop/5879.18701171875
Area/953 Pop/2308.37255859375
Area/2831 Pop/7757.30615234375
Area/2803 Pop/10999.3486328125
Area/1483 Pop/8975.935546875
Area/4871 Pop/556.9038696289062
Area/5226 Pop/2430.94140625
Area/4870 Pop/200.4916534423828
Area/2866 Pop/1031.909912109375
Area/1865 Pop/1432.1405029296875
Area/1467 Pop/14368.916015625
Area/1061 Pop/1153.4266357421875
Area/2451 Pop/2081.500732421875
Area/2642 Pop/36298.2421875
Area/164 Pop/716.7297973632812
Area/3492 Pop/2421.92822265625
Area/2796 Pop/5889.22265625
Area/3876 Pop/3341.150146484375
Area/2007 Pop/2984.393798828125
Area/2174 Pop/1125.013916015625
Area/2193 Pop/2984.10009765625
Area/1302 Pop/9691.56640625
Area/1399 Pop/13682.123046875
Area/5133 Pop/471.76434326171875
Area/3652 Pop/13878.6826171875
Area/2255 Pop/14072.6943359375
Area/1926 Pop/4880.1005859375
Area/3872 Pop/5950.36279296875
Area/1033 Pop/3791.24462890625
Area/2663 Pop/3420.5439453125
Area/2015 Pop/1379.6373291015625
Area/4694 Pop/-99999.0
Area/2940 Pop/1561.821044921875
Area/5124 Pop/292.4381103515625
Area/1380 Pop/14070.091796875
Area/4339 Pop/-99999.0
Area/266 Pop/15948.6142578125
Area/1919 Pop/2589.924072265625
Area/2474 Pop/30354.99609375
Area/3285 Pop/3386.62939453125
Area/4037 Pop/1832.092529296875
Area/3727 Pop/7220.806640625
Area/1660 Pop/744.1480712890625
Area/4196 Pop/-99999.0
Area/3299 Pop/5180.11572265625
Area/2839 Pop/2517.289306640625
Area/3738 Pop/7622.65576171875
Area/2541 Pop/2773.1025390625
Area/4909 Pop/170.8329620361328
Area/2671 Pop/3407.8818359375
Area/593 Pop/529.4853515625
Area/789 Pop/4868.7314453125
Area/3113 Pop/5124.04541015625
Area/4505 Pop/-99999.0
Area/5243 Pop/-99999.0
Area/2106 Pop/1318.7000732421875
Area/4846 Pop/55.25007629394531
Area/318 Pop/2075.918212890625
Area/2485 Pop/54286.4375
Area/4593 Pop/208.38986206054688
Area/1367 Pop/4470.19287109375
Area/1306 Pop/1672.7445068359375
Area/5006 Pop/98.67040252685547
Area/400 Pop/2835.1953125
Area/1244 Pop/999.0306396484375
Area/2409 Pop/1317.3773193359375
Area/3085 Pop/5442.31982421875
Area/4588 Pop/-99999.0
Area/642 Pop/1191.065185546875
Area/909 Pop/720.7598876953125
Area/4162 Pop/1187.180908203125
Area/4150 Pop/2348.064208984375
Area/4545 Pop/1137.607421875
Area/3222 Pop/5619.8349609375
Area/4662 Pop/-99999.0
Area/1564 Pop/7460.84423828125
Area/4089 Pop/-99999.0
Area/148 Pop/1617.70703125
Area/1260 Pop/1188.5821533203125
Area/4199 Pop/-99999.0
Area/3199 Pop/5735.34765625
Area/2014 Pop/5672.09619140625
Area/3162 Pop/16741.748046875
Area/744 Pop/1483.644775390625
Area/2470 Pop/17451.478515625
Area/4071 Pop/8356.9208984375
Area/2044 Pop/696.4257202148438
Area/4689 Pop/-99999.0
Area/3441 Pop/535.9171142578125
Area/1726 Pop/11285.7587890625
Area/208 Pop/2514.505126953125
Area/3083 Pop/9060.59375
Area/227 Pop/722.0735473632812
Area/893 Pop/2297.032470703125
Area/5229 Pop/1559.807861328125
Area/1644 Pop/19161.158203125
Area/3563 Pop/11555.966796875
Area/4444 Pop/-99999.0
Area/3004 Pop/3204.1591796875
Area/2901 Pop/40702.28125
Area/1669 Pop/1272.6971435546875
Area/2382 Pop/5002.11572265625
Area/151 Pop/571.2080688476562
Area/1747 Pop/2349.08935546875
Area/3805 Pop/978.5238647460938
Area/18 Pop/1092.934326171875
Area/1741 Pop/4350.2958984375
Area/4730 Pop/10074.6259765625
Area/2011 Pop/2952.19677734375
Area/4807 Pop/765.089111328125
Area/3733 Pop/11143.1416015625
Area/3886 Pop/1471.8104248046875
Area/5084 Pop/-99999.0
Area/3206 Pop/2890.999267578125
Area/2271 Pop/854.7279052734375
Area/4890 Pop/717.6397094726562
Area/3117 Pop/4254.24267578125
Area/3935 Pop/-99999.0
Area/4927 Pop/41.18739318847656
Area/5137 Pop/342.4081115722656
Area/655 Pop/743.1535034179688
Area/3757 Pop/1560.726806640625
Area/3090 Pop/3599.914794921875
Area/2050 Pop/3628.942626953125
Area/3671 Pop/4869.78076171875
Area/1971 Pop/31231.1328125
Area/4939 Pop/-99999.0
Area/3595 Pop/-99999.0
Area/1623 Pop/22890.392578125
Area/4517 Pop/564.1875
Area/4278 Pop/-99999.0
Area/2347 Pop/8764.0595703125
Area/4577 Pop/20459.78125
Area/4929 Pop/11.235224723815918
Area/398 Pop/663.8897094726562
Area/2302 Pop/30863.673828125
Area/1206 Pop/5397.44140625
Area/1176 Pop/743.766845703125
Area/4287 Pop/498.1968688964844
Area/5254 Pop/-99999.0
Area/4675 Pop/51.60276412963867
Area/607 Pop/1728.380126953125
Area/2996 Pop/12752.0732421875
Area/1080 Pop/2578.194580078125
Area/2819 Pop/30934.158203125
Area/5135 Pop/411.0784606933594
Area/3939 Pop/1461.5240478515625
Area/702 Pop/1718.54443359375
Area/4322 Pop/5896.70654296875
Area/2688 Pop/808.6167602539062
Area/2369 Pop/3181.609619140625
Area/2389 Pop/67567.609375
Area/2604 Pop/360.04595947265625
Area/1373 Pop/6859.79345703125
Area/1996 Pop/473.8022766113281
Area/1736 Pop/4312.9755859375
Area/2538 Pop/3031.11376953125
Area/3944 Pop/429.6433410644531
Area/2540 Pop/5709.59375
Area/4420 Pop/-99999.0
Area/1845 Pop/960.1749267578125
Area/4853 Pop/-99999.0
Area/354 Pop/6670.5849609375
Area/1811 Pop/19520.435546875
Area/3807 Pop/1202.7415771484375
Area/3709 Pop/1846.8466796875
Area/5272 Pop/-99999.0
Area/3503 Pop/6319.53662109375
Area/5071 Pop/695.989501953125
Area/5009 Pop/90.41009521484375
Area/2785 Pop/6296.5869140625
Area/3011 Pop/2817.415283203125
Area/4184 Pop/1870.33447265625
Area/5136 Pop/283.6834716796875
Area/1994 Pop/685.2315673828125
Area/4726 Pop/3593.34765625
Area/1700 Pop/1710.2255859375
Area/2219 Pop/25491.037109375
Area/880 Pop/1856.9774169921875
Area/2461 Pop/6630.650390625
Area/4088 Pop/-99999.0
Area/4112 Pop/65.06730651855469
