Area/3147 Pop/2.719632387161255
Area/6556 Pop/1556.77734375
Area/4889 Pop/1880.253662109375
Area/4924 Pop/4993.154296875
Area/1189 Pop/0.0
Area/3264 Pop/205.7388153076172
Area/955 Pop/441.1455383300781
Area/8412 Pop/21303.87109375
Area/5270 Pop/1557.1656494140625
Area/2139 Pop/928.4522094726562
Area/8109 Pop/124.88561248779297
Area/7491 Pop/270.1623229980469
Area/7239 Pop/2745.370361328125
Area/2451 Pop/1085.2578125
Area/8377 Pop/962.574951171875
Area/7103 Pop/189.2303009033203
Area/8181 Pop/432.3842468261719
Area/8041 Pop/322.64678955078125
Area/5360 Pop/1277.2578125
Area/5264 Pop/13332.4091796875
Area/6986 Pop/262.4878845214844
Area/4432 Pop/1359.1702880859375
Area/3605 Pop/2588.148681640625
Area/5160 Pop/0.0
Area/2184 Pop/8445.9775390625
Area/2347 Pop/1760.5869140625
Area/6117 Pop/28998.236328125
Area/2791 Pop/0.0
Area/1177 Pop/92.17814636230469
Area/4447 Pop/2603.40966796875
Area/1131 Pop/598.0011596679688
Area/8110 Pop/165.27980041503906
Area/7453 Pop/645.6986083984375
Area/2162 Pop/16.54625701904297
Area/6324 Pop/14246.0595703125
Area/1971 Pop/3698.14794921875
Area/4493 Pop/5607.125
Area/1964 Pop/1101.6090087890625
Area/120 Pop/1276.8746337890625
Area/5287 Pop/463.44921875
Area/951 Pop/6657.3310546875
Area/2582 Pop/208.94235229492188
Area/4837 Pop/7780.970703125
Area/7142 Pop/1984.4146728515625
Area/1771 Pop/1376.7562255859375
Area/7140 Pop/3657.52197265625
Area/1147 Pop/1458.697509765625
Area/8301 Pop/860.0510864257812
Area/1596 Pop/93.8204116821289
Area/2725 Pop/0.0
Area/4419 Pop/617.4515991210938
Area/1068 Pop/2304.5693359375
Area/3070 Pop/1475.742919921875
Area/6810 Pop/5939.70751953125
Area/7454 Pop/642.9285278320312
Area/5938 Pop/2232.4208984375
Area/7846 Pop/420.556640625
Area/2021 Pop/175.9445343017578
Area/6413 Pop/1016.0186157226562
Area/8035 Pop/214.76144409179688
Area/6713 Pop/280.4472351074219
Area/7014 Pop/4728.34130859375
Area/4627 Pop/1881.4300537109375
Area/1533 Pop/59.162899017333984
Area/976 Pop/0.0
Area/2935 Pop/0.0
Area/3261 Pop/1654.1629638671875
Area/115 Pop/54.85346603393555
Area/6527 Pop/27910.552734375
Area/6427 Pop/421.7659606933594
Area/1073 Pop/1868.2808837890625
Area/5034 Pop/903.9613647460938
Area/2862 Pop/0.0
Area/3191 Pop/190.08038330078125
Area/1395 Pop/0.0
Area/1 Pop/478.2528991699219
Area/2729 Pop/0.0
Area/358 Pop/256.4282531738281
Area/307 Pop/3256.527587890625
Area/8202 Pop/26363.353515625
Area/4830 Pop/6531.861328125
Area/2412 Pop/1439.0947265625
Area/3249 Pop/1531.0167236328125
Area/6610 Pop/5285.2119140625
Area/935 Pop/4588.560546875
Area/6350 Pop/1364.0166015625
Area/8447 Pop/451.08868408203125
Area/6952 Pop/8524.2490234375
Area/7447 Pop/3323.4150390625
Area/424 Pop/308.5255126953125
Area/4243 Pop/2211.240234375
Area/4874 Pop/2348.8095703125
Area/493 Pop/164.63516235351562
Area/2453 Pop/274.1257019042969
Area/3669 Pop/1496.95849609375
Area/265 Pop/0.0
Area/3330 Pop/1077.5361328125
Area/1829 Pop/3983.526123046875
Area/1252 Pop/11.726806640625
Area/7814 Pop/152.9043426513672
Area/1860 Pop/194.7693328857422
Area/4182 Pop/321.3988037109375
Area/6650 Pop/3420.00390625
Area/1474 Pop/987.7385864257812
Area/7554 Pop/1622.4051513671875
Area/7936 Pop/634.4296875
Area/5976 Pop/25812.015625
Area/6628 Pop/390.4472351074219
Area/2617 Pop/6181.64013671875
Area/2035 Pop/942.535888671875
Area/8156 Pop/390.21832275390625
Area/6725 Pop/1436.5296630859375
Area/4433 Pop/2154.439697265625
Area/7400 Pop/254.49818420410156
Area/7187 Pop/378.50518798828125
Area/6874 Pop/4065.3154296875
Area/1621 Pop/1120.9114990234375
Area/4241 Pop/1016.8714599609375
Area/8071 Pop/765.6827392578125
Area/7348 Pop/369.267822265625
Area/3631 Pop/1647.708984375
Area/7601 Pop/286.6321716308594
Area/1267 Pop/1216.887939453125
Area/7670 Pop/182.98985290527344
Area/4771 Pop/1907.5494384765625
Area/2660 Pop/1513.293701171875
Area/509 Pop/2810.630859375
Area/2989 Pop/612.4334106445312
Area/2775 Pop/2171.8876953125
Area/8290 Pop/1081.7958984375
Area/6549 Pop/319.18658447265625
Area/6583 Pop/968.6265869140625
Area/4028 Pop/773.7075805664062
Area/4145 Pop/1121.3250732421875
Area/2690 Pop/2095.291748046875
Area/6835 Pop/4220.2734375
Area/870 Pop/6827.33984375
Area/2752 Pop/3743.424072265625
Area/1843 Pop/1334.2325439453125
Area/8025 Pop/224.32960510253906
Area/7264 Pop/537.8056640625
Area/1124 Pop/218.58428955078125
Area/6858 Pop/296.9608154296875
Area/4033 Pop/1507.4410400390625
Area/1460 Pop/277.107666015625
Area/3337 Pop/1882.6290283203125
Area/2798 Pop/0.0
Area/4521 Pop/2606.439453125
Area/2952 Pop/567.7338256835938
Area/3039 Pop/3216.023681640625
Area/5180 Pop/10798.912109375
Area/4606 Pop/1840.3995361328125
Area/7540 Pop/125.8731689453125
Area/4542 Pop/1066.543701171875
Area/6998 Pop/556.3971557617188
Area/7923 Pop/850.885009765625
Area/908 Pop/0.0
Area/349 Pop/0.0
Area/5845 Pop/3533.963134765625
Area/8415 Pop/8209.90625
Area/4073 Pop/4925.4052734375
Area/5367 Pop/458.5140380859375
Area/4603 Pop/0.0
Area/33 Pop/56.736305236816406
Area/2671 Pop/3645.041748046875
Area/595 Pop/314.3709716796875
Area/1366 Pop/5767.44482421875
Area/6496 Pop/152.57041931152344
Area/2639 Pop/3770.80615234375
Area/10 Pop/117.65306854248047
Area/4768 Pop/8883.7333984375
Area/2125 Pop/357.5268249511719
Area/7861 Pop/1278.01171875
Area/1025 Pop/589.6911010742188
Area/4038 Pop/1564.9935302734375
Area/7408 Pop/2562.63818359375
Area/5895 Pop/23679.53515625
Area/3156 Pop/4150.57275390625
Area/1831 Pop/1893.727294921875
Area/6780 Pop/223.4624481201172
Area/4184 Pop/87.40481567382812
Area/32 Pop/57.99294662475586
Area/5095 Pop/1309.5782470703125
Area/8091 Pop/289.3561706542969
Area/6073 Pop/10535.828125
Area/5929 Pop/2932.5439453125
Area/107 Pop/1299.995849609375
Area/1697 Pop/1156.6640625
Area/6499 Pop/771.6484375
Area/4673 Pop/0.0
Area/4970 Pop/7981.576171875
Area/7575 Pop/4111.1767578125
Area/2822 Pop/3123.13330078125
Area/3792 Pop/719.8740844726562
Area/5618 Pop/3436.9404296875
Area/7094 Pop/7709.892578125
Area/2324 Pop/7538.10107421875
Area/5739 Pop/8915.220703125
Area/1990 Pop/939.3645629882812
Area/1374 Pop/1967.1343994140625
Area/2200 Pop/1394.6434326171875
Area/6815 Pop/10838.814453125
Area/7001 Pop/1240.2919921875
Area/3828 Pop/1030.8642578125
Area/2771 Pop/394.5830078125
Area/219 Pop/274.4415283203125
Area/4691 Pop/7795.82373046875
Area/6524 Pop/9301.3203125
Area/7721 Pop/997.2915649414062
Area/6730 Pop/1130.04052734375
Area/446 Pop/636.4971923828125
Area/1604 Pop/23.06600570678711
Area/7904 Pop/438.5306701660156
Area/2384 Pop/325.7756652832031
Area/4107 Pop/1952.370849609375
Area/6715 Pop/185.5863800048828
Area/2632 Pop/2213.47705078125
Area/3530 Pop/4197.345703125
Area/2018 Pop/741.9674072265625
Area/2510 Pop/127.52290344238281
Area/5129 Pop/1189.8297119140625
Area/9 Pop/108.36334228515625
Area/4322 Pop/667.5770263671875
Area/818 Pop/743.1121215820312
Area/7978 Pop/141.6680145263672
Area/2282 Pop/1225.5391845703125
Area/6372 Pop/1791.3831787109375
Area/3359 Pop/6805.27294921875
Area/5783 Pop/1040.639404296875
Area/6358 Pop/475.9678649902344
Area/3336 Pop/896.6434936523438
Area/5894 Pop/18266.4140625
Area/7496 Pop/597.070068359375
Area/6997 Pop/563.3096313476562
Area/2083 Pop/538.3604125976562
Area/6078 Pop/14327.0517578125
Area/4686 Pop/8141.662109375
Area/6817 Pop/14580.8310546875
Area/4161 Pop/436.1343078613281
Area/7363 Pop/1587.98388671875
Area/2396 Pop/7914.85107421875
Area/1947 Pop/200.91952514648438
Area/4968 Pop/5106.55810546875
Area/8182 Pop/945.310546875
Area/4967 Pop/2191.671142578125
Area/6930 Pop/824.1864013671875
Area/3335 Pop/119.7146987915039
Area/4374 Pop/4018.927490234375
Area/1986 Pop/335.29632568359375
Area/8139 Pop/2065.2216796875
Area/3603 Pop/1075.9658203125
Area/7319 Pop/175.7777099609375
Area/4543 Pop/4140.6494140625
Area/4484 Pop/1941.6483154296875
Area/796 Pop/3184.845458984375
Area/1795 Pop/1224.3831787109375
Area/7566 Pop/898.9216918945312
Area/2817 Pop/1264.1162109375
Area/7791 Pop/1200.8836669921875
Area/5755 Pop/10098.78515625
Area/4903 Pop/5089.04345703125
Area/1631 Pop/943.6598510742188
Area/6949 Pop/10578.0341796875
Area/8267 Pop/1737.4884033203125
Area/8477 Pop/2439.6025390625
Area/1089 Pop/8580.2138671875
Area/5982 Pop/2995.68359375
Area/122 Pop/588.7809448242188
Area/3155 Pop/1085.7330322265625
Area/2525 Pop/2177.81640625
Area/7505 Pop/1340.0001220703125
Area/547 Pop/0.0
Area/2627 Pop/387.5068359375
Area/7313 Pop/398.7684326171875
Area/311 Pop/1300.3553466796875
Area/1747 Pop/0.6183806657791138
Area/8210 Pop/981.826171875
Area/4475 Pop/4523.7802734375
Area/2497 Pop/752.018798828125
Area/4986 Pop/3508.30859375
Area/347 Pop/24.036834716796875
Area/3596 Pop/451.93707275390625
Area/7607 Pop/60.71449661254883
Area/4871 Pop/3805.2734375
Area/5410 Pop/3767.946533203125
Area/875 Pop/5628.71484375
Area/2439 Pop/645.8507080078125
Area/7572 Pop/1745.9287109375
Area/3195 Pop/1021.7208862304688
Area/1789 Pop/389.7605895996094
Area/6488 Pop/888.6480102539062
Area/6703 Pop/1150.3590087890625
Area/3733 Pop/1452.2613525390625
Area/6968 Pop/561.1442260742188
Area/321 Pop/34.91878890991211
Area/3655 Pop/6736.109375
Area/5499 Pop/674.5491333007812
Area/7605 Pop/79.54460906982422
Area/5848 Pop/3481.904296875
Area/6467 Pop/19837.71484375
Area/7421 Pop/530.4677734375
Area/2923 Pop/141.42681884765625
Area/2049 Pop/2409.87939453125
Area/3674 Pop/2366.0205078125
Area/2316 Pop/995.8858642578125
Area/4391 Pop/253.49075317382812
Area/5631 Pop/1018.6538696289062
Area/7287 Pop/215.81869506835938
Area/7671 Pop/271.3985290527344
Area/4296 Pop/1116.4659423828125
Area/3472 Pop/128.17453002929688
Area/2457 Pop/6999.9892578125
Area/903 Pop/0.0
Area/6759 Pop/1024.4449462890625
Area/1661 Pop/109.22081756591797
Area/2342 Pop/1056.4573974609375
Area/5829 Pop/39350.23828125
Area/4453 Pop/1027.8951416015625
Area/5974 Pop/29582.095703125
Area/8519 Pop/303.99102783203125
Area/756 Pop/65.4837875366211
Area/4749 Pop/965.9591674804688
Area/2615 Pop/5620.63671875
Area/1052 Pop/411.9033203125
Area/8268 Pop/2391.921630859375
Area/1625 Pop/3356.022705078125
Area/8299 Pop/1908.27685546875
Area/5110 Pop/8000.98388671875
Area/8431 Pop/406.6578369140625
Area/3636 Pop/4945.03466796875
Area/637 Pop/466.42584228515625
Area/801 Pop/4225.8740234375
Area/2088 Pop/390.89892578125
Area/7302 Pop/4164.1884765625
Area/5901 Pop/46768.0859375
Area/1406 Pop/1768.231201171875
Area/6555 Pop/1254.2037353515625
Area/7169 Pop/6040.13720703125
Area/6794 Pop/1102.090576171875
Area/4366 Pop/1033.18701171875
Area/1238 Pop/921.1065063476562
Area/5933 Pop/6049.66455078125
Area/323 Pop/31.64025115966797
Area/3075 Pop/0.0
Area/5215 Pop/4740.92529296875
Area/2772 Pop/282.2171630859375
Area/8185 Pop/361.1633605957031
Area/3581 Pop/1208.284912109375
Area/2466 Pop/4262.34814453125
Area/5735 Pop/2193.292724609375
Area/5356 Pop/1082.9217529296875
Area/6531 Pop/4208.8935546875
Area/1859 Pop/243.33653259277344
Area/2831 Pop/2496.908935546875
Area/7424 Pop/931.1272583007812
Area/4733 Pop/3745.58349609375
Area/5118 Pop/7945.83544921875
Area/5203 Pop/2058.59423828125
Area/3677 Pop/617.8351440429688
Area/3232 Pop/294.0028076171875
Area/4943 Pop/2480.99609375
Area/2621 Pop/2024.8975830078125
Area/6612 Pop/1363.716064453125
Area/4230 Pop/1906.9212646484375
Area/1978 Pop/989.48876953125
Area/8205 Pop/4310.70654296875
Area/8256 Pop/141.2498779296875
Area/2927 Pop/1881.711181640625
Area/5011 Pop/5123.13330078125
Area/4849 Pop/2501.097900390625
Area/3314 Pop/3359.903564453125
Area/3099 Pop/10569.4375
Area/4196 Pop/5366.22607421875
Area/5262 Pop/16526.8828125
Area/544 Pop/454.4298095703125
Area/6054 Pop/13690.73828125
Area/3762 Pop/393.794677734375
Area/6906 Pop/1847.4114990234375
Area/838 Pop/0.0
Area/8074 Pop/731.1920776367188
Area/2738 Pop/430.5539245605469
Area/4955 Pop/634.8662109375
Area/7133 Pop/153.21023559570312
Area/5490 Pop/2274.1845703125
Area/1508 Pop/673.1242065429688
Area/6363 Pop/2301.880126953125
Area/5078 Pop/829.8125
Area/4321 Pop/170.72169494628906
Area/1677 Pop/0.0
Area/4157 Pop/1403.535400390625
Area/2629 Pop/266.5782470703125
Area/6132 Pop/2049.049560546875
Area/3268 Pop/921.7705688476562
Area/4888 Pop/502.1641540527344
Area/5546 Pop/1356.39306640625
Area/236 Pop/1575.188232421875
Area/938 Pop/3831.5234375
Area/1439 Pop/1942.256103515625
Area/8338 Pop/2562.71923828125
Area/5119 Pop/4643.16455078125
Area/2145 Pop/374.3337097167969
Area/2400 Pop/2161.52783203125
Area/6513 Pop/961.8142700195312
Area/877 Pop/3404.32177734375
Area/4284 Pop/6032.21923828125
Area/916 Pop/611.5989990234375
Area/186 Pop/130.89544677734375
Area/8409 Pop/1483.9349365234375
Area/3553 Pop/930.4603881835938
Area/1499 Pop/1043.301025390625
Area/7641 Pop/2480.892822265625
Area/8195 Pop/763.8878784179688
Area/8012 Pop/1954.7841796875
Area/3877 Pop/1419.6688232421875
Area/5419 Pop/2173.052001953125
Area/5153 Pop/1813.5567626953125
Area/8058 Pop/743.3562622070312
Area/442 Pop/959.2582397460938
Area/4693 Pop/6982.0244140625
Area/3657 Pop/10814.712890625
Area/6250 Pop/13588.8525390625
Area/3781 Pop/4131.3388671875
Area/3569 Pop/13318.564453125
Area/4670 Pop/255.52638244628906
Area/6279 Pop/4977.92431640625
Area/5979 Pop/3337.199462890625
Area/5235 Pop/302.97320556640625
Area/7765 Pop/427.9474792480469
Area/2216 Pop/235.242919921875
Area/1082 Pop/16624.521484375
Area/4672 Pop/0.0
Area/2341 Pop/1217.362548828125
Area/2029 Pop/15.450061798095703
Area/290 Pop/126.08959197998047
Area/2573 Pop/3879.51025390625
Area/8171 Pop/489.9599609375
Area/2909 Pop/420.9058837890625
Area/7889 Pop/481.4364929199219
Area/4880 Pop/326.7226867675781
Area/8259 Pop/133.4541015625
Area/7983 Pop/1674.50146484375
Area/1601 Pop/0.0
Area/2192 Pop/335.4605712890625
Area/80 Pop/163.92098999023438
Area/7663 Pop/1292.533203125
Area/5050 Pop/1641.0537109375
Area/5670 Pop/4473.42333984375
Area/7099 Pop/10189.69140625
Area/3094 Pop/1221.112060546875
Area/1028 Pop/919.0654907226562
Area/6605 Pop/5478.3642578125
Area/7899 Pop/175.78695678710938
Area/612 Pop/1249.6312255859375
Area/5020 Pop/0.0
Area/5626 Pop/1317.2744140625
Area/1001 Pop/1366.6593017578125
Area/7032 Pop/296.67645263671875
Area/5241 Pop/545.6172485351562
Area/4902 Pop/4908.57275390625
Area/7689 Pop/262.3664855957031
Area/5301 Pop/2653.232177734375
Area/5416 Pop/5656.49755859375
Area/5832 Pop/19741.8515625
Area/7871 Pop/1596.8497314453125
Area/1834 Pop/2249.79150390625
Area/7146 Pop/1208.35302734375
Area/5230 Pop/0.0
Area/1276 Pop/1745.8660888671875
Area/1513 Pop/455.9301452636719
Area/5102 Pop/1815.3892822265625
Area/6616 Pop/1306.732666015625
Area/1732 Pop/88.36761474609375
Area/202 Pop/251.64854431152344
Area/5860 Pop/4523.70166015625
Area/1722 Pop/283.3146057128906
Area/6631 Pop/767.2508544921875
Area/8216 Pop/1230.3358154296875
Area/1984 Pop/237.0631561279297
Area/5144 Pop/5417.55908203125
Area/4694 Pop/4243.30224609375
Area/4345 Pop/2254.72119140625
Area/318 Pop/63.094886779785156
Area/7212 Pop/1024.627197265625
Area/4891 Pop/1990.78564453125
Area/2867 Pop/0.0
Area/769 Pop/0.0
Area/4034 Pop/4064.690185546875
Area/4773 Pop/2600.23681640625
Area/4544 Pop/6538.26513671875
Area/3612 Pop/1560.431396484375
Area/3837 Pop/241.32247924804688
Area/4857 Pop/3958.910888671875
Area/2204 Pop/391.74493408203125
Area/4876 Pop/2262.49365234375
Area/7929 Pop/822.4974365234375
Area/4812 Pop/0.0
Area/185 Pop/42.287574768066406
Area/3228 Pop/2460.67236328125
Area/2677 Pop/4246.72412109375
Area/5809 Pop/6464.43017578125
Area/4192 Pop/2249.663818359375
Area/2886 Pop/376.6974792480469
Area/2411 Pop/1773.9468994140625
Area/4429 Pop/3156.294677734375
Area/7398 Pop/409.226318359375
Area/3172 Pop/10332.0537109375
Area/7967 Pop/79.87049865722656
Area/6306 Pop/2267.95751953125
Area/8512 Pop/752.6480712890625
Area/3862 Pop/3876.5048828125
Area/1359 Pop/1271.8123779296875
Area/5152 Pop/1344.1097412109375
Area/4050 Pop/971.9116821289062
Area/5803 Pop/4790.78759765625
Area/151 Pop/111.20785522460938
Area/5489 Pop/1255.9879150390625
Area/4695 Pop/1308.2894287109375
Area/3594 Pop/4582.67431640625
Area/6200 Pop/1333.7685546875
Area/4201 Pop/1203.363037109375
Area/204 Pop/2300.368896484375
Area/6440 Pop/1933.3719482421875
Area/5196 Pop/3736.220947265625
Area/4006 Pop/2839.412353515625
Area/3133 Pop/1041.8948974609375
Area/4618 Pop/9998.3251953125
Area/41 Pop/360.38494873046875
Area/2647 Pop/76.17874908447266
Area/4133 Pop/2662.893798828125
Area/3796 Pop/10584.1123046875
Area/2780 Pop/1159.7718505859375
Area/6202 Pop/3183.925048828125
Area/4836 Pop/7930.29296875
Area/5023 Pop/553.7444458007812
Area/1919 Pop/1033.656494140625
Area/5547 Pop/2065.63720703125
Area/200 Pop/0.0
Area/3865 Pop/5637.806640625
Area/3165 Pop/1524.641845703125
Area/3292 Pop/689.0813598632812
Area/3622 Pop/1024.1361083984375
Area/3788 Pop/3775.305419921875
Area/3085 Pop/1386.2967529296875
Area/5881 Pop/4311.0380859375
Area/605 Pop/22.535676956176758
Area/2261 Pop/1088.990234375
Area/6197 Pop/9016.267578125
Area/8120 Pop/383.6623840332031
Area/2512 Pop/341.747314453125
Area/7857 Pop/326.8874816894531
Area/3398 Pop/2268.77197265625
Area/1016 Pop/3873.59423828125
Area/524 Pop/123.19378662109375
Area/5493 Pop/531.87646484375
Area/7492 Pop/298.66632080078125
Area/1382 Pop/1509.09765625
Area/8237 Pop/374.608154296875
Area/4731 Pop/1652.4952392578125
Area/7249 Pop/436.88006591796875
Area/6077 Pop/9241.5634765625
Area/2735 Pop/960.9882202148438
Area/8528 Pop/80.44218444824219
Area/3915 Pop/2667.006591796875
Area/1096 Pop/1686.7496337890625
Area/5113 Pop/5265.72119140625
Area/2164 Pop/9.118205070495605
Area/3115 Pop/1653.5184326171875
Area/2502 Pop/3399.482421875
Area/3071 Pop/731.9022827148438
Area/2480 Pop/2302.452880859375
Area/3183 Pop/5385.6826171875
Area/2097 Pop/451.44281005859375
Area/4553 Pop/1674.7435302734375
Area/799 Pop/2689.904296875
Area/2759 Pop/2038.149169921875
Area/451 Pop/689.7697143554688
Area/6402 Pop/2286.0966796875
Area/2853 Pop/470.004150390625
Area/2785 Pop/1105.7872314453125
Area/6918 Pop/291.3155822753906
Area/210 Pop/1875.8209228515625
Area/6521 Pop/1634.6324462890625
Area/1868 Pop/616.4533081054688
Area/2328 Pop/9039.57421875
Area/3015 Pop/1326.012939453125
Area/1742 Pop/87.08546447753906
Area/4002 Pop/5589.42138671875
Area/1566 Pop/2783.6376953125
Area/792 Pop/1656.9898681640625
Area/4428 Pop/4582.52587890625
Area/1063 Pop/356.4072570800781
Area/6400 Pop/10777.580078125
Area/7372 Pop/2286.10888671875
Area/8099 Pop/1336.860595703125
Area/3027 Pop/4649.509765625
Area/1709 Pop/539.8003540039062
Area/1713 Pop/743.0035400390625
Area/8009 Pop/1582.8856201171875
Area/8030 Pop/2905.743408203125
Area/4206 Pop/5925.11181640625
Area/55 Pop/0.0
Area/6910 Pop/722.8910522460938
Area/1673 Pop/86.45742797851562
Area/7324 Pop/455.6326599121094
Area/7892 Pop/292.40606689453125
Area/4900 Pop/9007.4150390625
Area/3628 Pop/0.0
Area/1274 Pop/858.4357299804688
Area/99 Pop/234.95677185058594
Area/1375 Pop/2296.66943359375
Area/871 Pop/9245.33984375
Area/5726 Pop/1944.3509521484375
Area/8470 Pop/157.84619140625
Area/5298 Pop/456.9483337402344
Area/7042 Pop/195.93922424316406
Area/6751 Pop/4052.904541015625
Area/613 Pop/2259.8525390625
Area/1653 Pop/184.8326873779297
Area/2064 Pop/189.614013671875
Area/4795 Pop/2364.633544921875
Area/2742 Pop/265.6228332519531
Area/1227 Pop/3473.81494140625
Area/6719 Pop/117.29035949707031
Area/7836 Pop/379.8555908203125
Area/8388 Pop/167.50050354003906
Area/239 Pop/265.3547668457031
Area/5526 Pop/4073.681640625
Area/6113 Pop/44570.89453125
Area/1108 Pop/60.47714614868164
Area/7783 Pop/742.2748413085938
Area/6064 Pop/1530.6212158203125
Area/1720 Pop/232.63002014160156
Area/5098 Pop/429.8857727050781
Area/4767 Pop/6547.97509765625
Area/4259 Pop/2528.8916015625
Area/6908 Pop/1139.416015625
Area/6687 Pop/1897.1279296875
Area/5861 Pop/3537.531005859375
Area/3477 Pop/1035.958740234375
Area/3994 Pop/4085.105224609375
Area/4664 Pop/2045.68701171875
Area/5290 Pop/470.5911560058594
Area/5299 Pop/0.0
Area/1270 Pop/197.76458740234375
Area/3626 Pop/44.70182800292969
Area/7160 Pop/9256.5068359375
Area/2469 Pop/4275.01025390625
Area/7621 Pop/890.143798828125
Area/8118 Pop/176.33816528320312
Area/5654 Pop/580.9608764648438
Area/480 Pop/0.0
Area/7600 Pop/115.70182800292969
Area/8398 Pop/56.778961181640625
Area/6300 Pop/1805.17138671875
Area/4766 Pop/3188.730224609375
Area/3135 Pop/1015.5037231445312
Area/3290 Pop/1042.9852294921875
Area/4551 Pop/6436.44580078125
Area/258 Pop/491.0186767578125
Area/8446 Pop/613.1302490234375
Area/562 Pop/196.1143035888672
Area/2982 Pop/220.55982971191406
Area/6879 Pop/18387.953125
Area/3432 Pop/3069.12060546875
Area/5141 Pop/1828.6876220703125
Area/7664 Pop/622.4287719726562
Area/1022 Pop/10399.357421875
Area/2373 Pop/215.43643188476562
Area/7347 Pop/357.09686279296875
Area/7652 Pop/1041.5946044921875
Area/448 Pop/1946.2730712890625
Area/8269 Pop/3073.097900390625
Area/8221 Pop/733.7415771484375
Area/2490 Pop/662.3158569335938
Area/3095 Pop/1701.54345703125
Area/6700 Pop/479.2674560546875
Area/6411 Pop/1828.9930419921875
Area/414 Pop/0.0
Area/2085 Pop/322.3644104003906
Area/2978 Pop/1133.17041015625
Area/79 Pop/432.2626647949219
Area/725 Pop/1321.2503662109375
Area/3162 Pop/605.6903076171875
Area/6517 Pop/1470.0218505859375
Area/8222 Pop/398.9052734375
Area/4221 Pop/678.3904418945312
Area/6575 Pop/317.38421630859375
Area/1824 Pop/697.1464233398438
Area/2107 Pop/1383.9893798828125
Area/7571 Pop/1462.869384765625
Area/6679 Pop/1122.864501953125
Area/2537 Pop/8406.2109375
Area/3506 Pop/615.418701171875
Area/4408 Pop/4888.46728515625
Area/2672 Pop/1964.1201171875
Area/7469 Pop/272.0307922363281
Area/904 Pop/0.0
Area/5519 Pop/722.8292236328125
Area/7881 Pop/627.1965942382812
Area/7 Pop/416.3182067871094
Area/3546 Pop/555.9883422851562
Area/2432 Pop/1770.0260009765625
Area/1944 Pop/373.5920104980469
Area/683 Pop/2017.6929931640625
Area/4224 Pop/1768.024169921875
Area/5825 Pop/33210.75
Area/6179 Pop/12513.052734375
Area/7174 Pop/109.10700988769531
Area/2641 Pop/2953.73828125
Area/1715 Pop/1476.0247802734375
Area/8101 Pop/747.7753295898438
Area/4090 Pop/666.291259765625
Area/8146 Pop/694.5765991210938
Area/4146 Pop/1420.85107421875
Area/828 Pop/19.508691787719727
Area/8137 Pop/1758.17431640625
Area/5431 Pop/5557.59326171875
Area/4153 Pop/4230.1689453125
Area/5061 Pop/2493.96044921875
Area/8138 Pop/969.3729858398438
Area/56 Pop/0.0
Area/8312 Pop/103.42308807373047
Area/7569 Pop/510.72552490234375
Area/1104 Pop/237.509033203125
Area/1224 Pop/7174.02197265625
Area/70 Pop/489.8371276855469
Area/4915 Pop/2090.1533203125
Area/4998 Pop/3135.325439453125
Area/5635 Pop/576.9390869140625
Area/8200 Pop/4038.695068359375
Area/5856 Pop/6715.9189453125
Area/1904 Pop/2800.72998046875
Area/3206 Pop/649.0106811523438
Area/6439 Pop/1423.6317138671875
Area/1271 Pop/157.30555725097656
Area/2038 Pop/2702.210205078125
Area/7466 Pop/139.775634765625
Area/7208 Pop/202.30300903320312
Area/5347 Pop/16047.5615234375
Area/7917 Pop/549.9114379882812
Area/925 Pop/513.5812377929688
Area/6897 Pop/489.48699951171875
Area/2668 Pop/337.3794250488281
Area/7446 Pop/1893.0416259765625
Area/1344 Pop/1648.4324951171875
Area/2518 Pop/0.0
Area/3785 Pop/2861.210693359375
Area/8162 Pop/286.8643493652344
Area/5455 Pop/5467.41259765625
Area/5497 Pop/848.6980590820312
Area/2320 Pop/5970.83740234375
Area/5344 Pop/9837.923828125
Area/1411 Pop/666.169677734375
Area/4176 Pop/997.3611450195312
Area/1157 Pop/2284.007080078125
Area/4067 Pop/2238.484375
Area/854 Pop/838.8688354492188
Area/7634 Pop/387.7919616699219
Area/6767 Pop/1389.996826171875
Area/8230 Pop/586.7150268554688
Area/6483 Pop/993.4991455078125
Area/5018 Pop/508.8434753417969
Area/2371 Pop/106.04344177246094
Area/1955 Pop/11.356011390686035
Area/3428 Pop/6581.50048828125
Area/4297 Pop/1398.3507080078125
Area/4289 Pop/3110.035400390625
Area/5505 Pop/466.65087890625
Area/3763 Pop/308.7295227050781
Area/6938 Pop/1748.654052734375
Area/3122 Pop/210.59054565429688
Area/3680 Pop/1696.2369384765625
Area/2795 Pop/0.0
Area/5277 Pop/8598.630859375
Area/5951 Pop/10500.9189453125
Area/584 Pop/2272.033447265625
Area/6159 Pop/933.7575073242188
Area/1259 Pop/0.0
Area/1873 Pop/113.61649322509766
Area/5962 Pop/41084.0234375
Area/6822 Pop/3245.4892578125
Area/5449 Pop/953.4991455078125
Area/7379 Pop/1776.712890625
Area/4398 Pop/707.77490234375
Area/3136 Pop/724.7733764648438
Area/3056 Pop/410.8698425292969
Area/5986 Pop/8068.85205078125
Area/1862 Pop/1133.8726806640625
Area/1846 Pop/934.3142700195312
Area/3579 Pop/1119.7255859375
Area/5054 Pop/3181.236083984375
Area/848 Pop/313.3942565917969
Area/3175 Pop/7052.28759765625
